ppm,hz,total_with_exchange,total_carbon_bound,exchangeable pool (H2O/OH/COOH),EGDA CH3,EGMA CH3,AcOH CH3
2.04243,163.74,0.275405,0.207971,0.067433,0.013666,0.019014,0.175194
2.04263,163.75,0.277333,0.209888,0.067445,0.013722,0.019105,0.176964
2.04283,163.77,0.279289,0.211832,0.067457,0.013778,0.019197,0.178760
2.04303,163.79,0.281272,0.213804,0.067469,0.013834,0.019290,0.180583
2.04323,163.80,0.283284,0.215804,0.067480,0.013891,0.019383,0.182433
2.04343,163.82,0.285325,0.217833,0.067492,0.013948,0.019477,0.184311
2.04363,163.83,0.287396,0.219892,0.067504,0.014005,0.019571,0.186218
2.04383,163.85,0.289497,0.221981,0.067516,0.014063,0.019667,0.188154
2.04403,163.87,0.291628,0.224100,0.067528,0.014121,0.019763,0.190119
2.04423,163.88,0.293791,0.226251,0.067540,0.014180,0.019859,0.192115
2.04443,163.90,0.295985,0.228434,0.067551,0.014238,0.019957,0.194141
2.04463,163.91,0.298213,0.230649,0.067563,0.014298,0.020055,0.196199
2.04483,163.93,0.300473,0.232898,0.067575,0.014357,0.020154,0.198290
2.04503,163.95,0.302767,0.235181,0.067587,0.014417,0.020253,0.200412
2.04523,163.96,0.305096,0.237498,0.067599,0.014478,0.020354,0.202569
2.04543,163.98,0.307460,0.239850,0.067611,0.014538,0.020455,0.204759
2.04563,163.99,0.309861,0.242238,0.067622,0.014599,0.020557,0.206985
2.04583,164.01,0.312297,0.244663,0.067634,0.014661,0.020659,0.209246
2.04603,164.03,0.314772,0.247126,0.067646,0.014723,0.020762,0.211543
2.04623,164.04,0.317284,0.249626,0.067658,0.014785,0.020867,0.213877
2.04643,164.06,0.319836,0.252166,0.067670,0.014848,0.020971,0.216249
2.04663,164.07,0.322427,0.254745,0.067682,0.014911,0.021077,0.218660
2.04683,164.09,0.325059,0.257365,0.067694,0.014974,0.021184,0.221110
2.04703,164.11,0.327733,0.260027,0.067705,0.015038,0.021291,0.223601
2.04723,164.12,0.330448,0.262731,0.067717,0.015102,0.021399,0.226132
2.04743,164.14,0.333208,0.265478,0.067729,0.015167,0.021508,0.228706
2.04763,164.15,0.336011,0.268270,0.067741,0.015232,0.021618,0.231323
2.04783,164.17,0.338860,0.271107,0.067753,0.015297,0.021728,0.233983
2.04803,164.19,0.341754,0.273989,0.067765,0.015363,0.021840,0.236689
2.04823,164.20,0.344696,0.276919,0.067777,0.015430,0.021952,0.239440
2.04843,164.22,0.347686,0.279897,0.067789,0.015497,0.022065,0.242238
2.04863,164.23,0.350725,0.282924,0.067801,0.015564,0.022179,0.245084
2.04883,164.25,0.353814,0.286002,0.067812,0.015631,0.022294,0.247979
2.04903,164.27,0.356955,0.289131,0.067824,0.015699,0.022410,0.250923
2.04923,164.28,0.360148,0.292312,0.067836,0.015768,0.022526,0.253919
2.04943,164.30,0.363395,0.295547,0.067848,0.015837,0.022644,0.256968
2.04963,164.32,0.366696,0.298836,0.067860,0.015906,0.022763,0.260069
2.04983,164.33,0.370054,0.302182,0.067872,0.015976,0.022882,0.263226
2.05003,164.35,0.373469,0.305585,0.067884,0.016047,0.023002,0.266438
2.05023,164.36,0.376943,0.309047,0.067896,0.016118,0.023124,0.269708
2.05043,164.38,0.380476,0.312569,0.067908,0.016189,0.023246,0.273036
2.05063,164.40,0.384071,0.316152,0.067920,0.016261,0.023369,0.276424
2.05083,164.41,0.387729,0.319798,0.067932,0.016333,0.023494,0.279873
2.05103,164.43,0.391451,0.323507,0.067943,0.016405,0.023619,0.283385
2.05123,164.44,0.395238,0.327283,0.067955,0.016479,0.023745,0.286961
2.05143,164.46,0.399093,0.331126,0.067967,0.016552,0.023872,0.290603
2.05163,164.48,0.403016,0.335037,0.067979,0.016627,0.024000,0.294312
2.05183,164.49,0.407010,0.339019,0.067991,0.016701,0.024130,0.298090
2.05203,164.51,0.411076,0.343073,0.068003,0.016776,0.024260,0.301938
2.05223,164.52,0.415215,0.347200,0.068015,0.016852,0.024391,0.305859
2.05243,164.54,0.419430,0.351403,0.068027,0.016928,0.024524,0.309853
2.05263,164.56,0.423723,0.355684,0.068039,0.017005,0.024657,0.313923
2.05283,164.57,0.428094,0.360043,0.068051,0.017082,0.024792,0.318070
2.05303,164.59,0.432546,0.364483,0.068063,0.017160,0.024928,0.322297
2.05323,164.60,0.437082,0.369007,0.068075,0.017238,0.025064,0.326606
2.05343,164.62,0.441702,0.373615,0.068087,0.017317,0.025202,0.330997
2.05363,164.64,0.446410,0.378311,0.068099,0.017397,0.025341,0.335474
2.05383,164.65,0.451206,0.383095,0.068111,0.017476,0.025482,0.340039
2.05403,164.67,0.456094,0.387972,0.068123,0.017557,0.025623,0.344693
2.05423,164.68,0.461076,0.392942,0.068135,0.017638,0.025766,0.349440
2.05443,164.70,0.466154,0.398008,0.068147,0.017719,0.025909,0.354280
2.05463,164.72,0.471331,0.403172,0.068159,0.017802,0.026054,0.359217
2.05483,164.73,0.476608,0.408437,0.068171,0.017884,0.026200,0.364254
2.05503,164.75,0.481989,0.413806,0.068183,0.017968,0.026348,0.369392
2.05523,164.76,0.487475,0.419281,0.068195,0.018051,0.026496,0.374634
2.05543,164.78,0.493071,0.424864,0.068207,0.018136,0.026646,0.379983
2.05563,164.80,0.498778,0.430559,0.068219,0.018221,0.026797,0.385442
2.05583,164.81,0.504600,0.436369,0.068231,0.018307,0.026950,0.391014
2.05603,164.83,0.510539,0.442296,0.068243,0.018393,0.027104,0.396701
2.05623,164.84,0.516598,0.448343,0.068255,0.018480,0.027259,0.402506
2.05643,164.86,0.522781,0.454514,0.068267,0.018567,0.027415,0.408433
2.05663,164.88,0.529091,0.460812,0.068279,0.018655,0.027573,0.414485
2.05683,164.89,0.535530,0.467240,0.068291,0.018744,0.027732,0.420665
2.05703,164.91,0.542104,0.473801,0.068303,0.018833,0.027892,0.426977
2.05723,164.92,0.548814,0.480499,0.068315,0.018923,0.028054,0.433423
2.05743,164.94,0.555665,0.487338,0.068327,0.019014,0.028217,0.440008
2.05763,164.96,0.562661,0.494322,0.068339,0.019105,0.028382,0.446736
2.05783,164.97,0.569804,0.501453,0.068351,0.019197,0.028548,0.453610
2.05803,164.99,0.577101,0.508738,0.068363,0.019290,0.028715,0.460634
2.05823,165.00,0.584553,0.516178,0.068375,0.019383,0.028884,0.467812
2.05843,165.02,0.592166,0.523779,0.068387,0.019477,0.029055,0.475149
2.05863,165.04,0.599944,0.531545,0.068399,0.019572,0.029227,0.482648
2.05883,165.05,0.607892,0.539481,0.068411,0.019667,0.029400,0.490315
2.05903,165.07,0.616014,0.547590,0.068423,0.019763,0.029575,0.498153
2.05923,165.08,0.624314,0.555879,0.068435,0.019860,0.029752,0.506169
2.05943,165.10,0.632799,0.564351,0.068447,0.019957,0.029930,0.514365
2.05963,165.12,0.641472,0.573013,0.068459,0.020055,0.030110,0.522749
2.05983,165.13,0.650339,0.581868,0.068472,0.020154,0.030291,0.531324
2.06003,165.15,0.659406,0.590923,0.068484,0.020254,0.030474,0.540096
2.06023,165.16,0.668678,0.600183,0.068496,0.020354,0.030659,0.549071
2.06043,165.18,0.678161,0.609653,0.068508,0.020455,0.030845,0.558254
2.06063,165.20,0.687860,0.619340,0.068520,0.020557,0.031033,0.567652
2.06083,165.21,0.697782,0.629250,0.068532,0.020659,0.031223,0.577269
2.06103,165.23,0.707933,0.639389,0.068544,0.020763,0.031414,0.587113
2.06123,165.25,0.718320,0.649764,0.068556,0.020867,0.031607,0.597190
2.06143,165.26,0.728948,0.660380,0.068568,0.020972,0.031802,0.607507
2.06163,165.28,0.739826,0.671245,0.068580,0.021077,0.031999,0.618070
2.06183,165.29,0.750959,0.682367,0.068592,0.021184,0.032198,0.628886
2.06203,165.31,0.762355,0.693751,0.068605,0.021291,0.032398,0.639962
2.06223,165.33,0.774022,0.705406,0.068617,0.021399,0.032601,0.651307
2.06243,165.34,0.785968,0.717339,0.068629,0.021508,0.032805,0.662927
2.06263,165.36,0.798199,0.729558,0.068641,0.021618,0.033011,0.674830
2.06283,165.37,0.810724,0.742071,0.068653,0.021728,0.033219,0.687025
2.06303,165.39,0.823553,0.754887,0.068665,0.021840,0.033429,0.699519
2.06323,165.41,0.836692,0.768015,0.068677,0.021952,0.033641,0.712322
2.06343,165.42,0.850151,0.781461,0.068689,0.022065,0.033855,0.725442
2.06363,165.44,0.863939,0.795237,0.068701,0.022179,0.034071,0.738888
2.06383,165.45,0.878065,0.809351,0.068714,0.022294,0.034289,0.752669
2.06403,165.47,0.892538,0.823813,0.068726,0.022410,0.034509,0.766794
2.06423,165.49,0.907369,0.838631,0.068738,0.022527,0.034731,0.781274
2.06443,165.50,0.922568,0.853818,0.068750,0.022644,0.034956,0.796118
2.06463,165.52,0.938143,0.869381,0.068762,0.022763,0.035182,0.811336
2.06483,165.53,0.954107,0.885333,0.068774,0.022882,0.035411,0.826940
2.06503,165.55,0.970469,0.901683,0.068786,0.023003,0.035642,0.842938
2.06523,165.57,0.987241,0.918442,0.068799,0.023124,0.035875,0.859343
2.06543,165.58,1.004432,0.935622,0.068811,0.023246,0.036111,0.876165
2.06563,165.60,1.022056,0.953233,0.068823,0.023369,0.036349,0.893415
2.06583,165.61,1.040123,0.971288,0.068835,0.023494,0.036589,0.911106
2.06603,165.63,1.058645,0.989798,0.068847,0.023619,0.036831,0.929248
2.06623,165.65,1.077634,1.008774,0.068859,0.023745,0.037076,0.947853
2.06643,165.66,1.097101,1.028229,0.068872,0.023872,0.037324,0.966933
2.06663,165.68,1.117059,1.048175,0.068884,0.024001,0.037573,0.986501
2.06683,165.69,1.137520,1.068624,0.068896,0.024130,0.037826,1.006569
2.06703,165.71,1.158497,1.089589,0.068908,0.024260,0.038081,1.027148
2.06723,165.73,1.180001,1.111081,0.068920,0.024392,0.038338,1.048251
2.06743,165.74,1.202046,1.133113,0.068933,0.024524,0.038598,1.069891
2.06763,165.76,1.224643,1.155698,0.068945,0.024658,0.038861,1.092080
2.06783,165.77,1.247805,1.178848,0.068957,0.024792,0.039126,1.114830
2.06803,165.79,1.271543,1.202574,0.068969,0.024928,0.039394,1.138152
2.06823,165.81,1.295871,1.226890,0.068981,0.025065,0.039665,1.162060
2.06843,165.82,1.320799,1.251806,0.068994,0.025203,0.039938,1.186565
2.06863,165.84,1.346340,1.277334,0.069006,0.025342,0.040214,1.211678
2.06883,165.85,1.372504,1.303486,0.069018,0.025482,0.040494,1.237410
2.06903,165.87,1.399302,1.330272,0.069030,0.025623,0.040776,1.263773
2.06923,165.89,1.426743,1.357701,0.069042,0.025766,0.041061,1.290774
2.06943,165.90,1.454839,1.385784,0.069055,0.025910,0.041349,1.318426
2.06963,165.92,1.483596,1.414529,0.069067,0.026054,0.041640,1.346735
2.06983,165.93,1.513022,1.443943,0.069079,0.026201,0.041934,1.375709
2.07003,165.95,1.543126,1.474034,0.069091,0.026348,0.042231,1.405355
2.07023,165.97,1.573911,1.504807,0.069104,0.026497,0.042531,1.435680
2.07043,165.98,1.605382,1.536267,0.069116,0.026646,0.042834,1.466685
2.07063,166.00,1.637543,1.568415,0.069128,0.026798,0.043141,1.498376
2.07083,166.01,1.670393,1.601253,0.069140,0.026950,0.043451,1.530751
2.07103,166.03,1.703933,1.634780,0.069153,0.027104,0.043764,1.563812
2.07123,166.05,1.738158,1.668993,0.069165,0.027259,0.044081,1.597553
2.07143,166.06,1.773065,1.703888,0.069177,0.027415,0.044401,1.631971
2.07163,166.08,1.808645,1.739456,0.069189,0.027573,0.044724,1.667058
2.07183,166.09,1.844888,1.775686,0.069202,0.027732,0.045051,1.702802
2.07203,166.11,1.881780,1.812566,0.069214,0.027892,0.045382,1.739191
2.07223,166.13,1.919304,1.850078,0.069226,0.028054,0.045716,1.776207
2.07243,166.14,1.957440,1.888202,0.069238,0.028217,0.046054,1.813830
2.07263,166.16,1.996165,1.926914,0.069251,0.028382,0.046396,1.852036
2.07283,166.17,2.035448,1.966185,0.069263,0.028548,0.046741,1.890796
2.07303,166.19,2.075258,2.005983,0.069275,0.028715,0.047090,1.930077
2.07323,166.21,2.115558,2.046270,0.069288,0.028884,0.047443,1.969842
2.07343,166.22,2.156304,2.087004,0.069300,0.029055,0.047800,2.010048
2.07363,166.24,2.197448,2.128136,0.069312,0.029227,0.048161,2.050648
2.07383,166.26,2.238939,2.169615,0.069324,0.029400,0.048526,2.091587
2.07403,166.27,2.280716,2.211379,0.069337,0.029575,0.048895,2.132808
2.07423,166.29,2.322715,2.253366,0.069349,0.029752,0.049269,2.174245
2.07443,166.30,2.364865,2.295504,0.069361,0.029930,0.049646,2.215826
2.07463,166.32,2.407088,2.337715,0.069374,0.030110,0.050028,2.257476
2.07483,166.34,2.449302,2.379916,0.069386,0.030291,0.050414,2.299109
2.07503,166.35,2.491415,2.422017,0.069398,0.030474,0.050805,2.340637
2.07523,166.37,2.533332,2.463922,0.069411,0.030659,0.051200,2.381962
2.07543,166.38,2.574951,2.505528,0.069423,0.030845,0.051600,2.422982
2.07563,166.40,2.616163,2.546728,0.069435,0.031033,0.052005,2.463590
2.07583,166.42,2.656855,2.587407,0.069448,0.031223,0.052414,2.503670
2.07603,166.43,2.696907,2.627447,0.069460,0.031414,0.052828,2.543104
2.07623,166.45,2.736195,2.666722,0.069472,0.031608,0.053247,2.581767
2.07643,166.46,2.774590,2.705106,0.069485,0.031803,0.053670,2.619532
2.07663,166.48,2.811963,2.742466,0.069497,0.031999,0.054099,2.656266
2.07683,166.50,2.848177,2.778668,0.069509,0.032198,0.054533,2.691836
2.07703,166.51,2.883098,2.813577,0.069522,0.032398,0.054972,2.726105
2.07723,166.53,2.916589,2.847055,0.069534,0.032601,0.055416,2.758937
2.07743,166.54,2.948513,2.878967,0.069546,0.032805,0.055866,2.790195
2.07763,166.56,2.978736,2.909178,0.069559,0.033011,0.056321,2.819745
2.07783,166.58,3.007127,2.937556,0.069571,0.033219,0.056781,2.847454
2.07803,166.59,3.033557,2.963974,0.069583,0.033429,0.057248,2.873196
2.07823,166.61,3.057906,2.988311,0.069596,0.033641,0.057719,2.896849
2.07843,166.62,3.080058,3.010450,0.069608,0.033855,0.058197,2.918297
2.07863,166.64,3.099907,3.030287,0.069620,0.034071,0.058680,2.937434
2.07883,166.66,3.117355,3.047722,0.069633,0.034289,0.059170,2.954162
2.07903,166.67,3.132315,3.062670,0.069645,0.034509,0.059665,2.968394
2.07923,166.69,3.144713,3.075056,0.069658,0.034732,0.060167,2.980056
2.07943,166.70,3.154487,3.084817,0.069670,0.034956,0.060675,2.989085
2.07963,166.72,3.161588,3.091905,0.069682,0.035183,0.061189,2.995432
2.07983,166.74,3.165981,3.096286,0.069695,0.035411,0.061710,2.999063
2.08003,166.75,3.167647,3.097940,0.069707,0.035642,0.062237,2.999959
2.08023,166.77,3.166582,3.096862,0.069720,0.035876,0.062772,2.998114
2.08043,166.78,3.162794,3.093063,0.069732,0.036111,0.063312,2.993538
2.08063,166.80,3.156311,3.086567,0.069744,0.036349,0.063860,2.986256
2.08083,166.82,3.147170,3.077414,0.069757,0.036589,0.064415,2.976308
2.08103,166.83,3.135427,3.065658,0.069769,0.036832,0.064977,2.963748
2.08123,166.85,3.121147,3.051365,0.069782,0.037077,0.065546,2.948641
2.08143,166.86,3.104410,3.034616,0.069794,0.037324,0.066123,2.931068
2.08163,166.88,3.085307,3.015500,0.069806,0.037574,0.066707,2.911118
2.08183,166.90,3.063939,2.994120,0.069819,0.037826,0.067299,2.888893
2.08203,166.91,3.040415,2.970584,0.069831,0.038081,0.067898,2.864503
2.08223,166.93,3.014854,2.945010,0.069844,0.038338,0.068506,2.838065
2.08243,166.94,2.987380,2.917524,0.069856,0.038598,0.069121,2.809702
2.08263,166.96,2.958122,2.888253,0.069869,0.038861,0.069745,2.779545
2.08283,166.98,2.927213,2.857332,0.069881,0.039126,0.070377,2.747727
2.08303,166.99,2.894788,2.824895,0.069894,0.039394,0.071018,2.714381
2.08323,167.01,2.860985,2.791079,0.069906,0.039665,0.071667,2.679646
2.08343,167.02,2.825941,2.756022,0.069918,0.039939,0.072325,2.643657
2.08363,167.04,2.789790,2.719859,0.069931,0.040215,0.072992,2.606550
2.08383,167.06,2.752666,2.682723,0.069943,0.040494,0.073668,2.568459
2.08403,167.07,2.714701,2.644745,0.069956,0.040776,0.074353,2.529514
2.08423,167.09,2.676022,2.606053,0.069968,0.041061,0.075048,2.489842
2.08443,167.10,2.636750,2.566769,0.069981,0.041349,0.075753,2.449566
2.08463,167.12,2.597005,2.527011,0.069993,0.041640,0.076467,2.408803
2.08483,167.14,2.556897,2.486892,0.070006,0.041934,0.077191,2.367665
2.08503,167.15,2.516535,2.446516,0.070018,0.042231,0.077925,2.326258
2.08523,167.17,2.476017,2.405987,0.070031,0.042531,0.078670,2.284684
2.08543,167.19,2.435440,2.365397,0.070043,0.042835,0.079425,2.243035
2.08563,167.20,2.394890,2.324834,0.070056,0.043141,0.080191,2.201400
2.08583,167.22,2.354449,2.284381,0.070068,0.043451,0.080968,2.159860
2.08603,167.23,2.314193,2.244112,0.070081,0.043765,0.081756,2.118490
2.08623,167.25,2.274191,2.204098,0.070093,0.044081,0.082555,2.077360
2.08643,167.27,2.234506,2.164401,0.070106,0.044401,0.083366,2.036532
2.08663,167.28,2.195196,2.125078,0.070118,0.044725,0.084188,1.996063
2.08683,167.30,2.156312,2.086181,0.070131,0.045052,0.085023,1.956005
2.08703,167.31,2.117900,2.047757,0.070143,0.045382,0.085869,1.916403
2.08723,167.33,2.080001,2.009846,0.070156,0.045717,0.086729,1.877298
2.08743,167.35,2.042652,1.972484,0.070168,0.046054,0.087600,1.838727
2.08763,167.36,2.005885,1.935704,0.070181,0.046396,0.088485,1.800720
2.08783,167.38,1.969725,1.899532,0.070193,0.046741,0.089383,1.763305
2.08803,167.39,1.934198,1.863992,0.070206,0.047091,0.090295,1.726504
2.08823,167.41,1.899321,1.829103,0.070218,0.047444,0.091220,1.690337
2.08843,167.43,1.865112,1.794882,0.070231,0.047801,0.092159,1.654820
2.08863,167.44,1.831584,1.761340,0.070243,0.048162,0.093113,1.619964
2.08883,167.46,1.798745,1.728489,0.070256,0.048527,0.094080,1.585779
2.08903,167.47,1.766603,1.696335,0.070268,0.048896,0.095063,1.552273
2.08923,167.49,1.735164,1.664883,0.070281,0.049269,0.096061,1.519450
2.08943,167.51,1.704429,1.634136,0.070294,0.049647,0.097074,1.487312
2.08963,167.52,1.674400,1.604094,0.070306,0.050029,0.098104,1.455859
2.08983,167.54,1.645075,1.574756,0.070319,0.050415,0.099149,1.425090
2.09003,167.55,1.616451,1.546120,0.070331,0.050806,0.100210,1.395002
2.09023,167.57,1.588524,1.518181,0.070344,0.051201,0.101288,1.365589
2.09043,167.59,1.561289,1.490933,0.070356,0.051601,0.102384,1.336846
2.09063,167.60,1.534739,1.464370,0.070369,0.052005,0.103497,1.308766
2.09083,167.62,1.508866,1.438485,0.070382,0.052414,0.104627,1.281341
2.09103,167.63,1.483662,1.413268,0.070394,0.052828,0.105776,1.254562
2.09123,167.65,1.459118,1.388712,0.070407,0.053247,0.106943,1.228419
2.09143,167.67,1.435224,1.364805,0.070419,0.053671,0.108129,1.202903
2.09163,167.68,1.411970,1.341539,0.070432,0.054100,0.109334,1.178002
2.09183,167.70,1.389346,1.318901,0.070444,0.054533,0.110560,1.153705
2.09203,167.71,1.367339,1.296882,0.070457,0.054972,0.111805,1.130002
2.09223,167.73,1.345939,1.275469,0.070470,0.055417,0.113071,1.106879
2.09243,167.75,1.325134,1.254652,0.070482,0.055866,0.114358,1.084325
2.09263,167.76,1.304913,1.234418,0.070495,0.056321,0.115666,1.062328
2.09283,167.78,1.285264,1.214757,0.070507,0.056782,0.116997,1.040876
2.09303,167.79,1.266176,1.195656,0.070520,0.057248,0.118349,1.019955
2.09323,167.81,1.247635,1.177103,0.070533,0.057720,0.119725,0.999555
2.09343,167.83,1.229632,1.159087,0.070545,0.058198,0.121124,0.979662
2.09363,167.84,1.212153,1.141596,0.070558,0.058681,0.122547,0.960264
2.09383,167.86,1.195189,1.124618,0.070571,0.059171,0.123995,0.941350
2.09403,167.87,1.178726,1.108143,0.070583,0.059666,0.125467,0.922907
2.09423,167.89,1.162754,1.092159,0.070596,0.060168,0.126965,0.904923
2.09443,167.91,1.147263,1.076654,0.070608,0.060676,0.128490,0.887386
2.09463,167.92,1.132240,1.061619,0.070621,0.061190,0.130041,0.870285
2.09483,167.94,1.117676,1.047042,0.070634,0.061711,0.131619,0.853609
2.09503,167.95,1.103559,1.032913,0.070646,0.062238,0.133225,0.837347
2.09523,167.97,1.089881,1.019222,0.070659,0.062772,0.134860,0.821486
2.09543,167.99,1.076630,1.005958,0.070672,0.063313,0.136524,0.806018
2.09563,168.00,1.063797,0.993112,0.070684,0.063861,0.138218,0.790930
2.09583,168.02,1.051372,0.980675,0.070697,0.064416,0.139943,0.776213
2.09603,168.03,1.039347,0.968637,0.070710,0.064978,0.141699,0.761858
2.09623,168.05,1.027712,0.956990,0.070722,0.065547,0.143487,0.747853
2.09643,168.07,1.016459,0.945724,0.070735,0.066123,0.145308,0.734189
2.09663,168.08,1.005579,0.934831,0.070748,0.066708,0.147163,0.720857
2.09683,168.10,0.995063,0.924303,0.070760,0.067299,0.149052,0.707848
2.09703,168.12,0.984905,0.914132,0.070773,0.067899,0.150976,0.695153
2.09723,168.13,0.975096,0.904310,0.070786,0.068507,0.152937,0.682764
2.09743,168.15,0.965629,0.894830,0.070798,0.069122,0.154934,0.670671
2.09763,168.16,0.956496,0.885685,0.070811,0.069746,0.156969,0.658867
2.09783,168.18,0.947691,0.876867,0.070824,0.070378,0.159043,0.647343
2.09803,168.20,0.939208,0.868371,0.070837,0.071019,0.161157,0.636092
2.09823,168.21,0.931038,0.860189,0.070849,0.071668,0.163311,0.625107
2.09843,168.23,0.923178,0.852316,0.070862,0.072326,0.165507,0.614380
2.09863,168.24,0.915619,0.844745,0.070875,0.072993,0.167746,0.603903
2.09883,168.26,0.908358,0.837471,0.070887,0.073669,0.170028,0.593670
2.09903,168.28,0.901388,0.830488,0.070900,0.074354,0.172355,0.583675
2.09923,168.29,0.894704,0.823791,0.070913,0.075049,0.174729,0.573910
2.09943,168.31,0.888301,0.817375,0.070926,0.075753,0.177149,0.564369
2.09963,168.32,0.882174,0.811236,0.070938,0.076468,0.179618,0.555047
2.09983,168.34,0.876319,0.805368,0.070951,0.077192,0.182136,0.545936
2.10004,168.36,0.870731,0.799768,0.070964,0.077926,0.184706,0.537032
2.10024,168.37,0.865407,0.794430,0.070976,0.078671,0.187327,0.528329
2.10044,168.39,0.860342,0.789352,0.070989,0.079426,0.190002,0.519821
2.10064,168.40,0.855532,0.784530,0.071002,0.080192,0.192732,0.511503
2.10084,168.42,0.850974,0.779959,0.071015,0.080969,0.195517,0.503370
2.10104,168.44,0.846665,0.775638,0.071027,0.081756,0.198361,0.495416
2.10124,168.45,0.842602,0.771561,0.071040,0.082556,0.201264,0.487638
2.10144,168.47,0.838781,0.767728,0.071053,0.083367,0.204228,0.480030
2.10164,168.48,0.835200,0.764134,0.071066,0.084189,0.207254,0.472587
2.10184,168.50,0.831856,0.760777,0.071078,0.085024,0.210344,0.465306
2.10204,168.52,0.828747,0.757656,0.071091,0.085870,0.213500,0.458181
2.10224,168.53,0.825871,0.754767,0.071104,0.086730,0.216724,0.451210
2.10244,168.55,0.823226,0.752110,0.071117,0.087602,0.220017,0.444387
2.10264,168.56,0.820810,0.749681,0.071130,0.088486,0.223381,0.437710
2.10284,168.58,0.818622,0.747479,0.071142,0.089384,0.226818,0.431173
2.10304,168.60,0.816659,0.745504,0.071155,0.090296,0.230330,0.424774
2.10324,168.61,0.814921,0.743753,0.071168,0.091221,0.233920,0.418508
2.10344,168.63,0.813406,0.742225,0.071181,0.092160,0.237588,0.412373
2.10364,168.64,0.812114,0.740921,0.071193,0.093114,0.241338,0.406365
2.10384,168.66,0.811044,0.739838,0.071206,0.094082,0.245172,0.400480
2.10404,168.68,0.810195,0.738976,0.071219,0.095064,0.249092,0.394716
2.10424,168.69,0.809567,0.738335,0.071232,0.096062,0.253100,0.389069
2.10444,168.71,0.809160,0.737915,0.071245,0.097076,0.257198,0.383537
2.10464,168.72,0.808974,0.737716,0.071258,0.098105,0.261390,0.378117
2.10484,168.74,0.809008,0.737737,0.071270,0.099150,0.265678,0.372805
2.10504,168.76,0.809263,0.737979,0.071283,0.100212,0.270065,0.367599
2.10524,168.77,0.809739,0.738443,0.071296,0.101290,0.274552,0.362497
2.10544,168.79,0.810437,0.739129,0.071309,0.102385,0.279144,0.357495
2.10564,168.80,0.811359,0.740037,0.071322,0.103498,0.283844,0.352591
2.10584,168.82,0.812504,0.741169,0.071334,0.104628,0.288653,0.347784
2.10604,168.84,0.813874,0.742526,0.071347,0.105777,0.293575,0.343069
2.10624,168.85,0.815470,0.744110,0.071360,0.106944,0.298614,0.338447
2.10644,168.87,0.817293,0.745920,0.071373,0.108131,0.303773,0.333912
2.10664,168.88,0.819346,0.747961,0.071386,0.109336,0.309055,0.329465
2.10684,168.90,0.821630,0.750232,0.071399,0.110561,0.314463,0.325103
2.10704,168.92,0.824148,0.752736,0.071412,0.111807,0.320002,0.320823
2.10724,168.93,0.826900,0.755476,0.071424,0.113073,0.325675,0.316624
2.10744,168.95,0.829890,0.758453,0.071437,0.114359,0.331485,0.312503
2.10764,168.96,0.833120,0.761670,0.071450,0.115668,0.337438,0.308460
2.10784,168.98,0.836593,0.765130,0.071463,0.116998,0.343536,0.304491
2.10804,169.00,0.840311,0.768835,0.071476,0.118351,0.349783,0.300596
2.10824,169.01,0.844278,0.772789,0.071489,0.119727,0.356185,0.296772
2.10844,169.03,0.848496,0.776995,0.071502,0.121126,0.362746,0.293018
2.10864,169.05,0.852970,0.781456,0.071514,0.122549,0.369469,0.289333
2.10884,169.06,0.857703,0.786176,0.071527,0.123997,0.376360,0.285714
2.10904,169.08,0.862698,0.791158,0.071540,0.125469,0.383424,0.282160
2.10924,169.09,0.867960,0.796407,0.071553,0.126967,0.390664,0.278670
2.10944,169.11,0.873492,0.801926,0.071566,0.128492,0.398087,0.275243
2.10964,169.13,0.879299,0.807720,0.071579,0.130043,0.405697,0.271875
2.10984,169.14,0.885385,0.813793,0.071592,0.131621,0.413499,0.268568
2.11004,169.16,0.891754,0.820150,0.071605,0.133227,0.421499,0.265318
2.11024,169.17,0.898413,0.826795,0.071618,0.134862,0.429703,0.262125
2.11044,169.19,0.905364,0.833734,0.071631,0.136526,0.438114,0.258988
2.11064,169.21,0.912614,0.840971,0.071643,0.138220,0.446740,0.255905
2.11084,169.22,0.920168,0.848512,0.071656,0.139945,0.455586,0.252875
2.11104,169.24,0.928031,0.856361,0.071669,0.141701,0.464658,0.249897
2.11124,169.25,0.936208,0.864526,0.071682,0.143490,0.473962,0.246969
2.11144,169.27,0.944705,0.873010,0.071695,0.145311,0.483503,0.244092
2.11164,169.29,0.953529,0.881821,0.071708,0.147165,0.493288,0.241262
2.11184,169.30,0.962684,0.890963,0.071721,0.149054,0.503323,0.238481
2.11204,169.32,0.972176,0.900442,0.071734,0.150979,0.513613,0.235746
2.11224,169.33,0.982013,0.910266,0.071747,0.152939,0.524166,0.233056
2.11244,169.35,0.992199,0.920439,0.071760,0.154937,0.534987,0.230411
2.11264,169.37,1.002741,0.930968,0.071773,0.156972,0.546082,0.227809
2.11284,169.38,1.013644,0.941859,0.071786,0.159046,0.557458,0.225250
2.11304,169.40,1.024916,0.953118,0.071799,0.161159,0.569121,0.222733
2.11324,169.41,1.036562,0.964751,0.071812,0.163314,0.581076,0.220256
2.11344,169.43,1.048588,0.976764,0.071825,0.165510,0.593329,0.217820
2.11364,169.45,1.061001,0.989163,0.071838,0.167748,0.605887,0.215422
