ppm,hz,total_with_exchange,total_carbon_bound,EGDA O-CH2,exchangeable pool (H2O/OH/COOH)
3.40006,272.58,0.439009,0.000731,0.000400,0.438278
3.40046,272.61,0.439393,0.000731,0.000401,0.438662
3.40086,272.64,0.439778,0.000731,0.000401,0.439047
3.40126,272.67,0.440163,0.000732,0.000401,0.439431
3.40166,272.70,0.440548,0.000732,0.000402,0.439817
3.40206,272.74,0.440934,0.000732,0.000402,0.440203
3.40246,272.77,0.441321,0.000732,0.000403,0.440589
3.40286,272.80,0.441708,0.000732,0.000403,0.440976
3.40326,272.83,0.442095,0.000732,0.000403,0.441363
3.40366,272.86,0.442483,0.000732,0.000404,0.441751
3.40406,272.90,0.442872,0.000733,0.000404,0.442139
3.40446,272.93,0.443261,0.000733,0.000404,0.442528
3.40486,272.96,0.443651,0.000733,0.000405,0.442918
3.40526,272.99,0.444041,0.000733,0.000405,0.443308
3.40566,273.02,0.444431,0.000733,0.000405,0.443698
3.40606,273.06,0.444822,0.000733,0.000406,0.444089
3.40646,273.09,0.445214,0.000733,0.000406,0.444480
3.40686,273.12,0.445606,0.000734,0.000406,0.444872
3.40726,273.15,0.445998,0.000734,0.000407,0.445265
3.40766,273.19,0.446391,0.000734,0.000407,0.445658
3.40806,273.22,0.446785,0.000734,0.000407,0.446051
3.40846,273.25,0.447179,0.000734,0.000408,0.446445
3.40886,273.28,0.447574,0.000734,0.000408,0.446839
3.40926,273.31,0.447969,0.000734,0.000408,0.447234
3.40966,273.35,0.448365,0.000735,0.000409,0.447630
3.41006,273.38,0.448761,0.000735,0.000409,0.448026
3.41046,273.41,0.449157,0.000735,0.000410,0.448423
3.41086,273.44,0.449555,0.000735,0.000410,0.448820
3.41126,273.47,0.449952,0.000735,0.000410,0.449217
3.41166,273.51,0.450351,0.000735,0.000411,0.449615
3.41206,273.54,0.450749,0.000735,0.000411,0.450014
3.41246,273.57,0.451149,0.000736,0.000411,0.450413
3.41286,273.60,0.451548,0.000736,0.000412,0.450813
3.41326,273.63,0.451949,0.000736,0.000412,0.451213
3.41366,273.67,0.452350,0.000736,0.000412,0.451614
3.41406,273.70,0.452751,0.000736,0.000413,0.452015
3.41446,273.73,0.453153,0.000736,0.000413,0.452417
3.41486,273.76,0.453555,0.000737,0.000413,0.452819
3.41526,273.79,0.453958,0.000737,0.000414,0.453222
3.41566,273.83,0.454362,0.000737,0.000414,0.453625
3.41606,273.86,0.454766,0.000737,0.000415,0.454029
3.41646,273.89,0.455171,0.000737,0.000415,0.454433
3.41686,273.92,0.455576,0.000737,0.000415,0.454838
3.41726,273.95,0.455981,0.000737,0.000416,0.455244
3.41766,273.99,0.456388,0.000738,0.000416,0.455650
3.41806,274.02,0.456794,0.000738,0.000416,0.456056
3.41846,274.05,0.457201,0.000738,0.000417,0.456463
3.41886,274.08,0.457609,0.000738,0.000417,0.456871
3.41926,274.11,0.458018,0.000738,0.000417,0.457279
3.41966,274.15,0.458426,0.000738,0.000418,0.457688
3.42006,274.18,0.458836,0.000739,0.000418,0.458097
3.42046,274.21,0.459246,0.000739,0.000419,0.458507
3.42086,274.24,0.459656,0.000739,0.000419,0.458917
3.42126,274.28,0.460067,0.000739,0.000419,0.459328
3.42166,274.31,0.460479,0.000739,0.000420,0.459740
3.42206,274.34,0.460891,0.000739,0.000420,0.460152
3.42246,274.37,0.461304,0.000740,0.000420,0.460564
3.42286,274.40,0.461717,0.000740,0.000421,0.460977
3.42326,274.44,0.462131,0.000740,0.000421,0.461391
3.42366,274.47,0.462545,0.000740,0.000421,0.461805
3.42406,274.50,0.462960,0.000740,0.000422,0.462219
3.42446,274.53,0.463375,0.000740,0.000422,0.462635
3.42486,274.56,0.463791,0.000741,0.000423,0.463050
3.42526,274.60,0.464208,0.000741,0.000423,0.463467
3.42566,274.63,0.464625,0.000741,0.000423,0.463884
3.42606,274.66,0.465042,0.000741,0.000424,0.464301
3.42646,274.69,0.465460,0.000741,0.000424,0.464719
3.42686,274.72,0.465879,0.000742,0.000424,0.465138
3.42726,274.76,0.466298,0.000742,0.000425,0.465557
3.42766,274.79,0.466718,0.000742,0.000425,0.465976
3.42806,274.82,0.467139,0.000742,0.000426,0.466397
3.42846,274.85,0.467560,0.000742,0.000426,0.466817
3.42886,274.88,0.467981,0.000742,0.000426,0.467239
3.42926,274.92,0.468403,0.000743,0.000427,0.467661
3.42966,274.95,0.468826,0.000743,0.000427,0.468083
3.43006,274.98,0.469249,0.000743,0.000427,0.468506
3.43046,275.01,0.469673,0.000743,0.000428,0.468930
3.43086,275.04,0.470097,0.000743,0.000428,0.469354
3.43126,275.08,0.470522,0.000744,0.000429,0.469779
3.43166,275.11,0.470948,0.000744,0.000429,0.470204
3.43206,275.14,0.471374,0.000744,0.000429,0.470630
3.43246,275.17,0.471800,0.000744,0.000430,0.471056
3.43286,275.21,0.472228,0.000744,0.000430,0.471483
3.43326,275.24,0.472655,0.000744,0.000430,0.471911
3.43366,275.27,0.473084,0.000745,0.000431,0.472339
3.43406,275.30,0.473513,0.000745,0.000431,0.472768
3.43446,275.33,0.473942,0.000745,0.000432,0.473197
3.43486,275.37,0.474372,0.000745,0.000432,0.473627
3.43526,275.40,0.474803,0.000745,0.000432,0.474057
3.43566,275.43,0.475234,0.000746,0.000433,0.474488
3.43606,275.46,0.475666,0.000746,0.000433,0.474920
3.43646,275.49,0.476098,0.000746,0.000434,0.475352
3.43686,275.53,0.476531,0.000746,0.000434,0.475785
3.43726,275.56,0.476965,0.000746,0.000434,0.476218
3.43766,275.59,0.477399,0.000747,0.000435,0.476652
3.43806,275.62,0.477833,0.000747,0.000435,0.477087
3.43846,275.65,0.478269,0.000747,0.000436,0.477522
3.43886,275.69,0.478705,0.000747,0.000436,0.477957
3.43926,275.72,0.479141,0.000747,0.000436,0.478394
3.43966,275.75,0.479578,0.000748,0.000437,0.478830
3.44006,275.78,0.480016,0.000748,0.000437,0.479268
3.44046,275.81,0.480454,0.000748,0.000437,0.479706
3.44086,275.85,0.480893,0.000748,0.000438,0.480145
3.44126,275.88,0.481332,0.000748,0.000438,0.480584
3.44166,275.91,0.481772,0.000749,0.000439,0.481024
3.44206,275.94,0.482213,0.000749,0.000439,0.481464
3.44246,275.97,0.482654,0.000749,0.000439,0.481905
3.44286,276.01,0.483096,0.000749,0.000440,0.482347
3.44326,276.04,0.483538,0.000749,0.000440,0.482789
3.44366,276.07,0.483981,0.000750,0.000441,0.483232
3.44406,276.10,0.484425,0.000750,0.000441,0.483675
3.44446,276.14,0.484869,0.000750,0.000441,0.484119
3.44486,276.17,0.485314,0.000750,0.000442,0.484563
3.44526,276.20,0.485759,0.000750,0.000442,0.485009
3.44566,276.23,0.486205,0.000751,0.000443,0.485454
3.44606,276.26,0.486652,0.000751,0.000443,0.485901
3.44646,276.30,0.487099,0.000751,0.000443,0.486348
3.44686,276.33,0.487547,0.000751,0.000444,0.486795
3.44726,276.36,0.487995,0.000751,0.000444,0.487244
3.44766,276.39,0.488444,0.000752,0.000445,0.487693
3.44806,276.42,0.488894,0.000752,0.000445,0.488142
3.44846,276.46,0.489344,0.000752,0.000445,0.488592
3.44886,276.49,0.489795,0.000752,0.000446,0.489043
3.44926,276.52,0.490246,0.000753,0.000446,0.489494
3.44966,276.55,0.490699,0.000753,0.000447,0.489946
3.45006,276.58,0.491151,0.000753,0.000447,0.490398
3.45046,276.62,0.491605,0.000753,0.000447,0.490851
3.45086,276.65,0.492059,0.000753,0.000448,0.491305
3.45126,276.68,0.492513,0.000754,0.000448,0.491759
3.45166,276.71,0.492968,0.000754,0.000449,0.492214
3.45206,276.74,0.493424,0.000754,0.000449,0.492670
3.45246,276.78,0.493881,0.000754,0.000449,0.493126
3.45286,276.81,0.494338,0.000754,0.000450,0.493583
3.45326,276.84,0.494795,0.000755,0.000450,0.494041
3.45366,276.87,0.495254,0.000755,0.000451,0.494499
3.45406,276.90,0.495713,0.000755,0.000451,0.494957
3.45446,276.94,0.496172,0.000755,0.000451,0.495417
3.45486,276.97,0.496632,0.000756,0.000452,0.495877
3.45526,277.00,0.497093,0.000756,0.000452,0.496337
3.45566,277.03,0.497555,0.000756,0.000453,0.496798
3.45606,277.07,0.498017,0.000756,0.000453,0.497260
3.45646,277.10,0.498479,0.000757,0.000454,0.497723
3.45686,277.13,0.498943,0.000757,0.000454,0.498186
3.45726,277.16,0.499407,0.000757,0.000454,0.498650
3.45766,277.19,0.499871,0.000757,0.000455,0.499114
3.45806,277.23,0.500337,0.000757,0.000455,0.499579
3.45846,277.26,0.500802,0.000758,0.000456,0.500045
3.45886,277.29,0.501269,0.000758,0.000456,0.500511
3.45926,277.32,0.501736,0.000758,0.000456,0.500978
3.45966,277.35,0.502204,0.000758,0.000457,0.501446
3.46006,277.39,0.502673,0.000759,0.000457,0.501914
3.46046,277.42,0.503142,0.000759,0.000458,0.502383
3.46086,277.45,0.503611,0.000759,0.000458,0.502852
3.46126,277.48,0.504082,0.000759,0.000459,0.503323
3.46166,277.51,0.504553,0.000760,0.000459,0.503793
3.46206,277.55,0.505025,0.000760,0.000459,0.504265
3.46246,277.58,0.505497,0.000760,0.000460,0.504737
3.46286,277.61,0.505970,0.000760,0.000460,0.505210
3.46326,277.64,0.506444,0.000761,0.000461,0.505683
3.46366,277.67,0.506918,0.000761,0.000461,0.506157
3.46406,277.71,0.507393,0.000761,0.000461,0.506632
3.46446,277.74,0.507869,0.000761,0.000462,0.507107
3.46486,277.77,0.508345,0.000761,0.000462,0.507583
3.46526,277.80,0.508822,0.000762,0.000463,0.508060
3.46566,277.83,0.509300,0.000762,0.000463,0.508538
3.46606,277.87,0.509778,0.000762,0.000464,0.509016
3.46646,277.90,0.510257,0.000762,0.000464,0.509494
3.46686,277.93,0.510736,0.000763,0.000464,0.509974
3.46726,277.96,0.511217,0.000763,0.000465,0.510454
3.46766,278.00,0.511698,0.000763,0.000465,0.510934
3.46806,278.03,0.512179,0.000763,0.000466,0.511416
3.46846,278.06,0.512661,0.000764,0.000466,0.511898
3.46886,278.09,0.513144,0.000764,0.000467,0.512380
3.46926,278.12,0.513628,0.000764,0.000467,0.512864
3.46966,278.16,0.514112,0.000764,0.000467,0.513348
3.47006,278.19,0.514597,0.000765,0.000468,0.513833
3.47046,278.22,0.515083,0.000765,0.000468,0.514318
3.47086,278.25,0.515569,0.000765,0.000469,0.514804
3.47126,278.28,0.516056,0.000765,0.000469,0.515291
3.47166,278.32,0.516544,0.000766,0.000470,0.515778
3.47206,278.35,0.517032,0.000766,0.000470,0.516266
3.47246,278.38,0.517521,0.000766,0.000471,0.516755
3.47286,278.41,0.518011,0.000767,0.000471,0.517244
3.47326,278.44,0.518501,0.000767,0.000471,0.517735
3.47366,278.48,0.518992,0.000767,0.000472,0.518225
3.47406,278.51,0.519484,0.000767,0.000472,0.518717
3.47446,278.54,0.519977,0.000768,0.000473,0.519209
3.47486,278.57,0.520470,0.000768,0.000473,0.519702
3.47526,278.60,0.520964,0.000768,0.000474,0.520196
3.47566,278.64,0.521458,0.000768,0.000474,0.520690
3.47606,278.67,0.521953,0.000769,0.000474,0.521185
3.47646,278.70,0.522449,0.000769,0.000475,0.521680
3.47686,278.73,0.522946,0.000769,0.000475,0.522177
3.47726,278.76,0.523443,0.000769,0.000476,0.522674
3.47766,278.80,0.523941,0.000770,0.000476,0.523172
3.47806,278.83,0.524440,0.000770,0.000477,0.523670
3.47846,278.86,0.524939,0.000770,0.000477,0.524169
3.47886,278.89,0.525440,0.000771,0.000478,0.524669
3.47926,278.93,0.525940,0.000771,0.000478,0.525170
3.47966,278.96,0.526442,0.000771,0.000478,0.525671
3.48006,278.99,0.526944,0.000771,0.000479,0.526173
3.48046,279.02,0.527447,0.000772,0.000479,0.526675
3.48086,279.05,0.527951,0.000772,0.000480,0.527179
3.48126,279.09,0.528455,0.000772,0.000480,0.527683
3.48166,279.12,0.528960,0.000772,0.000481,0.528188
3.48206,279.15,0.529466,0.000773,0.000481,0.528693
3.48246,279.18,0.529972,0.000773,0.000482,0.529199
3.48286,279.21,0.530479,0.000773,0.000482,0.529706
3.48326,279.25,0.530987,0.000774,0.000483,0.530214
3.48366,279.28,0.531496,0.000774,0.000483,0.530722
3.48406,279.31,0.532005,0.000774,0.000483,0.531231
3.48446,279.34,0.532515,0.000774,0.000484,0.531741
3.48486,279.37,0.533026,0.000775,0.000484,0.532252
3.48526,279.41,0.533538,0.000775,0.000485,0.532763
3.48566,279.44,0.534050,0.000775,0.000485,0.533275
3.48606,279.47,0.534563,0.000776,0.000486,0.533787
3.48646,279.50,0.535077,0.000776,0.000486,0.534301
3.48686,279.53,0.535591,0.000776,0.000487,0.534815
3.48726,279.57,0.536106,0.000776,0.000487,0.535330
3.48766,279.60,0.536622,0.000777,0.000488,0.535845
3.48806,279.63,0.537139,0.000777,0.000488,0.536362
3.48846,279.66,0.537656,0.000777,0.000488,0.536879
3.48886,279.69,0.538174,0.000778,0.000489,0.537396
3.48926,279.73,0.538693,0.000778,0.000489,0.537915
3.48966,279.76,0.539212,0.000778,0.000490,0.538434
3.49006,279.79,0.539733,0.000778,0.000490,0.538954
3.49046,279.82,0.540254,0.000779,0.000491,0.539475
3.49086,279.86,0.540775,0.000779,0.000491,0.539996
3.49126,279.89,0.541298,0.000779,0.000492,0.540519
3.49166,279.92,0.541821,0.000780,0.000492,0.541042
3.49206,279.95,0.542345,0.000780,0.000493,0.541565
3.49246,279.98,0.542870,0.000780,0.000493,0.542090
3.49286,280.02,0.543395,0.000780,0.000494,0.542615
3.49326,280.05,0.543922,0.000781,0.000494,0.543141
3.49366,280.08,0.544449,0.000781,0.000495,0.543668
3.49406,280.11,0.544976,0.000781,0.000495,0.544195
3.49446,280.14,0.545505,0.000782,0.000495,0.544723
3.49486,280.18,0.546034,0.000782,0.000496,0.545252
3.49526,280.21,0.546564,0.000782,0.000496,0.545782
3.49566,280.24,0.547095,0.000783,0.000497,0.546312
3.49606,280.27,0.547626,0.000783,0.000497,0.546844
3.49646,280.30,0.548159,0.000783,0.000498,0.547376
3.49686,280.34,0.548692,0.000784,0.000498,0.547908
3.49726,280.37,0.549226,0.000784,0.000499,0.548442
3.49766,280.40,0.549760,0.000784,0.000499,0.548976
3.49806,280.43,0.550296,0.000784,0.000500,0.549511
3.49846,280.46,0.550832,0.000785,0.000500,0.550047
3.49886,280.50,0.551369,0.000785,0.000501,0.550584
3.49926,280.53,0.551906,0.000785,0.000501,0.551121
3.49966,280.56,0.552445,0.000786,0.000502,0.551659
3.50006,280.59,0.552984,0.000786,0.000502,0.552198
3.50046,280.62,0.553524,0.000786,0.000503,0.552738
3.50086,280.66,0.554065,0.000787,0.000503,0.553278
3.50126,280.69,0.554606,0.000787,0.000504,0.553819
3.50166,280.72,0.555149,0.000787,0.000504,0.554361
3.50206,280.75,0.555692,0.000788,0.000505,0.554904
3.50246,280.79,0.556235,0.000788,0.000505,0.555448
3.50286,280.82,0.556780,0.000788,0.000506,0.555992
3.50326,280.85,0.557326,0.000789,0.000506,0.556537
3.50366,280.88,0.557872,0.000789,0.000506,0.557083
3.50406,280.91,0.558419,0.000789,0.000507,0.557630
3.50446,280.95,0.558967,0.000790,0.000507,0.558177
3.50486,280.98,0.559515,0.000790,0.000508,0.558725
3.50526,281.01,0.560065,0.000790,0.000508,0.559275
3.50566,281.04,0.560615,0.000790,0.000509,0.559824
3.50606,281.07,0.561166,0.000791,0.000509,0.560375
3.50646,281.11,0.561718,0.000791,0.000510,0.560927
3.50686,281.14,0.562270,0.000791,0.000510,0.561479
3.50726,281.17,0.562824,0.000792,0.000511,0.562032
3.50766,281.20,0.563378,0.000792,0.000511,0.562586
3.50806,281.23,0.563933,0.000792,0.000512,0.563140
3.50846,281.27,0.564489,0.000793,0.000512,0.563696
3.50886,281.30,0.565045,0.000793,0.000513,0.564252
3.50926,281.33,0.565603,0.000793,0.000513,0.564809
3.50966,281.36,0.566161,0.000794,0.000514,0.565367
3.51006,281.39,0.566720,0.000794,0.000514,0.565926
3.51046,281.43,0.567280,0.000794,0.000515,0.566485
3.51086,281.46,0.567840,0.000795,0.000515,0.567046
3.51126,281.49,0.568402,0.000795,0.000516,0.567607
3.51166,281.52,0.568964,0.000795,0.000516,0.568169
3.51206,281.55,0.569527,0.000796,0.000517,0.568732
3.51246,281.59,0.570091,0.000796,0.000517,0.569295
3.51286,281.62,0.570656,0.000796,0.000518,0.569860
3.51326,281.65,0.571222,0.000797,0.000518,0.570425
3.51366,281.68,0.571788,0.000797,0.000519,0.570991
3.51406,281.72,0.572355,0.000798,0.000519,0.571558
3.51446,281.75,0.572923,0.000798,0.000520,0.572125
3.51486,281.78,0.573492,0.000798,0.000520,0.572694
3.51526,281.81,0.574062,0.000799,0.000521,0.573263
3.51566,281.84,0.574633,0.000799,0.000521,0.573834
3.51606,281.88,0.575204,0.000799,0.000522,0.574405
3.51646,281.91,0.575776,0.000800,0.000522,0.574977
3.51686,281.94,0.576349,0.000800,0.000523,0.575549
3.51726,281.97,0.576923,0.000800,0.000523,0.576123
3.51766,282.00,0.577498,0.000801,0.000524,0.576697
3.51806,282.04,0.578073,0.000801,0.000524,0.577272
3.51846,282.07,0.578650,0.000801,0.000525,0.577849
3.51886,282.10,0.579227,0.000802,0.000526,0.578425
3.51926,282.13,0.579805,0.000802,0.000526,0.579003
3.51966,282.16,0.580384,0.000802,0.000527,0.579582
3.52006,282.20,0.580964,0.000803,0.000527,0.580161
3.52046,282.23,0.581545,0.000803,0.000528,0.580742
3.52086,282.26,0.582126,0.000804,0.000528,0.581323
3.52126,282.29,0.582709,0.000804,0.000529,0.581905
3.52166,282.32,0.583292,0.000804,0.000529,0.582488
3.52206,282.36,0.583876,0.000805,0.000530,0.583072
3.52246,282.39,0.584461,0.000805,0.000530,0.583656
3.52286,282.42,0.585047,0.000805,0.000531,0.584242
3.52326,282.45,0.585634,0.000806,0.000531,0.584828
3.52366,282.48,0.586221,0.000806,0.000532,0.585415
3.52406,282.52,0.586810,0.000806,0.000532,0.586003
3.52446,282.55,0.587399,0.000807,0.000533,0.586592
3.52486,282.58,0.587989,0.000807,0.000533,0.587182
3.52526,282.61,0.588580,0.000808,0.000534,0.587773
3.52566,282.65,0.589172,0.000808,0.000534,0.588364
3.52606,282.68,0.589765,0.000808,0.000535,0.588957
3.52646,282.71,0.590358,0.000809,0.000535,0.589550
3.52686,282.74,0.590953,0.000809,0.000536,0.590144
3.52726,282.77,0.591548,0.000809,0.000537,0.590739
3.52766,282.81,0.592145,0.000810,0.000537,0.591335
3.52806,282.84,0.592742,0.000810,0.000538,0.591932
3.52846,282.87,0.593340,0.000810,0.000538,0.592530
3.52886,282.90,0.593939,0.000811,0.000539,0.593128
3.52926,282.93,0.594539,0.000811,0.000539,0.593728
3.52966,282.97,0.595140,0.000812,0.000540,0.594328
3.53006,283.00,0.595741,0.000812,0.000540,0.594929
3.53046,283.03,0.596344,0.000812,0.000541,0.595531
3.53086,283.06,0.596947,0.000813,0.000541,0.596134
3.53126,283.09,0.597552,0.000813,0.000542,0.596738
3.53166,283.13,0.598157,0.000814,0.000542,0.597343
3.53206,283.16,0.598763,0.000814,0.000543,0.597949
3.53246,283.19,0.599370,0.000814,0.000543,0.598556
3.53286,283.22,0.599978,0.000815,0.000544,0.599163
3.53326,283.25,0.600587,0.000815,0.000545,0.599772
3.53366,283.29,0.601196,0.000815,0.000545,0.600381
3.53406,283.32,0.601807,0.000816,0.000546,0.600991
3.53446,283.35,0.602419,0.000816,0.000546,0.601602
3.53486,283.38,0.603031,0.000817,0.000547,0.602215
3.53526,283.41,0.603645,0.000817,0.000547,0.602828
3.53566,283.45,0.604259,0.000817,0.000548,0.603442
3.53606,283.48,0.604874,0.000818,0.000548,0.604056
3.53646,283.51,0.605490,0.000818,0.000549,0.604672
3.53686,283.54,0.606107,0.000819,0.000549,0.605289
3.53726,283.57,0.606725,0.000819,0.000550,0.605906
3.53766,283.61,0.607344,0.000819,0.000551,0.606525
3.53806,283.64,0.607964,0.000820,0.000551,0.607144
3.53846,283.67,0.608585,0.000820,0.000552,0.607765
3.53886,283.70,0.609207,0.000821,0.000552,0.608386
3.53926,283.74,0.609829,0.000821,0.000553,0.609008
3.53966,283.77,0.610453,0.000821,0.000553,0.609632
3.54006,283.80,0.611078,0.000822,0.000554,0.610256
3.54046,283.83,0.611703,0.000822,0.000554,0.610881
3.54086,283.86,0.612329,0.000823,0.000555,0.611507
3.54126,283.90,0.612957,0.000823,0.000556,0.612134
3.54166,283.93,0.613585,0.000823,0.000556,0.612762
3.54206,283.96,0.614214,0.000824,0.000557,0.613391
3.54246,283.99,0.614845,0.000824,0.000557,0.614020
3.54286,284.02,0.615476,0.000825,0.000558,0.614651
3.54326,284.06,0.616108,0.000825,0.000558,0.615283
3.54366,284.09,0.616741,0.000825,0.000559,0.615915
3.54406,284.12,0.617375,0.000826,0.000560,0.616549
3.54446,284.15,0.618010,0.000826,0.000560,0.617184
3.54486,284.18,0.618646,0.000827,0.000561,0.617819
3.54526,284.22,0.619283,0.000827,0.000561,0.618456
3.54566,284.25,0.619921,0.000828,0.000562,0.619093
3.54606,284.28,0.620559,0.000828,0.000562,0.619731
3.54646,284.31,0.621199,0.000828,0.000563,0.620371
3.54686,284.34,0.621840,0.000829,0.000564,0.621011
3.54726,284.38,0.622482,0.000829,0.000564,0.621652
3.54766,284.41,0.623124,0.000830,0.000565,0.622295
3.54806,284.44,0.623768,0.000830,0.000565,0.622938
3.54846,284.47,0.624413,0.000831,0.000566,0.623582
3.54886,284.50,0.625058,0.000831,0.000566,0.624227
3.54926,284.54,0.625705,0.000831,0.000567,0.624873
3.54966,284.57,0.626352,0.000832,0.000568,0.625521
3.55006,284.60,0.627001,0.000832,0.000568,0.626169
3.55046,284.63,0.627651,0.000833,0.000569,0.626818
3.55086,284.67,0.628301,0.000833,0.000569,0.627468
3.55126,284.70,0.628953,0.000834,0.000570,0.628119
3.55166,284.73,0.629605,0.000834,0.000570,0.628771
3.55206,284.76,0.630259,0.000834,0.000571,0.629424
3.55246,284.79,0.630913,0.000835,0.000572,0.630078
3.55286,284.83,0.631569,0.000835,0.000572,0.630733
3.55326,284.86,0.632225,0.000836,0.000573,0.631390
3.55366,284.89,0.632883,0.000836,0.000573,0.632047
3.55406,284.92,0.633541,0.000837,0.000574,0.632705
3.55446,284.95,0.634201,0.000837,0.000575,0.633364
3.55486,284.99,0.634861,0.000837,0.000575,0.634024
3.55526,285.02,0.635523,0.000838,0.000576,0.634685
3.55566,285.05,0.636186,0.000838,0.000576,0.635347
3.55606,285.08,0.636849,0.000839,0.000577,0.636010
3.55646,285.11,0.637514,0.000839,0.000578,0.636674
3.55686,285.15,0.638179,0.000840,0.000578,0.637340
3.55726,285.18,0.638846,0.000840,0.000579,0.638006
3.55766,285.21,0.639514,0.000841,0.000579,0.638673
3.55806,285.24,0.640182,0.000841,0.000580,0.639341
3.55846,285.27,0.640852,0.000841,0.000580,0.640011
3.55886,285.31,0.641523,0.000842,0.000581,0.640681
3.55926,285.34,0.642194,0.000842,0.000582,0.641352
3.55966,285.37,0.642867,0.000843,0.000582,0.642024
3.56006,285.40,0.643541,0.000843,0.000583,0.642698
3.56046,285.43,0.644216,0.000844,0.000583,0.643372
3.56086,285.47,0.644892,0.000844,0.000584,0.644048
3.56126,285.50,0.645569,0.000845,0.000585,0.644724
3.56166,285.53,0.646247,0.000845,0.000585,0.645402
3.56206,285.56,0.646926,0.000846,0.000586,0.646080
3.56246,285.60,0.647606,0.000846,0.000587,0.646760
3.56286,285.63,0.648287,0.000846,0.000587,0.647441
3.56326,285.66,0.648969,0.000847,0.000588,0.648122
3.56366,285.69,0.649653,0.000847,0.000588,0.648805
3.56406,285.72,0.650337,0.000848,0.000589,0.649489
3.56446,285.76,0.651022,0.000848,0.000590,0.650174
3.56486,285.79,0.651709,0.000849,0.000590,0.650860
3.56526,285.82,0.652396,0.000849,0.000591,0.651547
3.56566,285.85,0.653085,0.000850,0.000591,0.652235
3.56606,285.88,0.653774,0.000850,0.000592,0.652924
3.56646,285.92,0.654465,0.000851,0.000593,0.653614
3.56686,285.95,0.655157,0.000851,0.000593,0.654305
3.56726,285.98,0.655849,0.000852,0.000594,0.654998
3.56766,286.01,0.656543,0.000852,0.000594,0.655691
3.56806,286.04,0.657238,0.000853,0.000595,0.656386
3.56846,286.08,0.657934,0.000853,0.000596,0.657081
3.56886,286.11,0.658631,0.000854,0.000596,0.657778
3.56926,286.14,0.659330,0.000854,0.000597,0.658476
3.56966,286.17,0.660029,0.000855,0.000598,0.659174
3.57006,286.20,0.660729,0.000855,0.000598,0.659874
3.57046,286.24,0.661431,0.000855,0.000599,0.660575
3.57086,286.27,0.662133,0.000856,0.000599,0.661277
3.57126,286.30,0.662837,0.000856,0.000600,0.661981
3.57166,286.33,0.663542,0.000857,0.000601,0.662685
3.57206,286.36,0.664248,0.000857,0.000601,0.663390
3.57246,286.40,0.664955,0.000858,0.000602,0.664097
3.57286,286.43,0.665663,0.000858,0.000603,0.664804
3.57326,286.46,0.666372,0.000859,0.000603,0.665513
3.57366,286.49,0.667082,0.000859,0.000604,0.666223
3.57406,286.53,0.667793,0.000860,0.000605,0.666934
3.57446,286.56,0.668506,0.000860,0.000605,0.667646
3.57486,286.59,0.669220,0.000861,0.000606,0.668359
3.57526,286.62,0.669934,0.000861,0.000606,0.669073
3.57566,286.65,0.670650,0.000862,0.000607,0.669788
3.57606,286.69,0.671367,0.000862,0.000608,0.670505
3.57646,286.72,0.672085,0.000863,0.000608,0.671222
3.57686,286.75,0.672804,0.000863,0.000609,0.671941
3.57726,286.78,0.673525,0.000864,0.000610,0.672661
3.57766,286.81,0.674246,0.000864,0.000610,0.673382
3.57806,286.85,0.674969,0.000865,0.000611,0.674104
3.57846,286.88,0.675693,0.000865,0.000612,0.674827
3.57886,286.91,0.676418,0.000866,0.000612,0.675552
3.57926,286.94,0.677144,0.000866,0.000613,0.676277
3.57966,286.97,0.677871,0.000867,0.000614,0.677004
3.58006,287.01,0.678599,0.000867,0.000614,0.677732
3.58046,287.04,0.679328,0.000868,0.000615,0.678461
3.58086,287.07,0.680059,0.000868,0.000615,0.679191
3.58126,287.10,0.680791,0.000869,0.000616,0.679922
3.58166,287.13,0.681524,0.000869,0.000617,0.680654
3.58206,287.17,0.682258,0.000870,0.000617,0.681388
3.58246,287.20,0.682993,0.000870,0.000618,0.682123
3.58286,287.23,0.683729,0.000871,0.000619,0.682858
3.58326,287.26,0.684467,0.000872,0.000619,0.683595
3.58366,287.29,0.685206,0.000872,0.000620,0.684334
3.58406,287.33,0.685946,0.000873,0.000621,0.685073
3.58446,287.36,0.686687,0.000873,0.000621,0.685814
3.58486,287.39,0.687429,0.000874,0.000622,0.686555
3.58526,287.42,0.688172,0.000874,0.000623,0.687298
3.58566,287.46,0.688917,0.000875,0.000623,0.688042
3.58606,287.49,0.689663,0.000875,0.000624,0.688787
3.58646,287.52,0.690410,0.000876,0.000625,0.689534
3.58686,287.55,0.691158,0.000876,0.000625,0.690281
3.58726,287.58,0.691907,0.000877,0.000626,0.691030
3.58766,287.62,0.692658,0.000877,0.000627,0.691780
3.58806,287.65,0.693409,0.000878,0.000627,0.692531
3.58846,287.68,0.694162,0.000878,0.000628,0.693284
3.58886,287.71,0.694916,0.000879,0.000629,0.694037
3.58926,287.74,0.695672,0.000879,0.000629,0.694792
3.58966,287.78,0.696428,0.000880,0.000630,0.695548
3.59006,287.81,0.697186,0.000881,0.000631,0.696305
3.59046,287.84,0.697945,0.000881,0.000631,0.697064
3.59086,287.87,0.698705,0.000882,0.000632,0.697823
3.59126,287.90,0.699466,0.000882,0.000633,0.698584
3.59166,287.94,0.700229,0.000883,0.000633,0.699346
