ppm,hz,total_with_exchange,total_carbon_bound,EGDA O-CH2,exchangeable pool (H2O/OH/COOH),EGMA CH2-OC(O),EGMA CH2-OH,EG O-CH2
3.52646,282.71,0.542182,0.006928,0.000134,0.535253,0.000171,0.001479,0.004884
3.52686,282.74,0.542732,0.006963,0.000134,0.535769,0.000171,0.001484,0.004913
3.52726,282.77,0.543283,0.006998,0.000134,0.536285,0.000172,0.001489,0.004943
3.52766,282.81,0.543835,0.007033,0.000134,0.536802,0.000172,0.001494,0.004972
3.52806,282.84,0.544388,0.007068,0.000134,0.537320,0.000172,0.001499,0.005002
3.52846,282.87,0.544942,0.007104,0.000135,0.537838,0.000172,0.001504,0.005033
3.52886,282.90,0.545497,0.007140,0.000135,0.538357,0.000172,0.001510,0.005063
3.52926,282.93,0.546053,0.007176,0.000135,0.538877,0.000173,0.001515,0.005094
3.52966,282.97,0.546610,0.007213,0.000135,0.539398,0.000173,0.001520,0.005125
3.53006,283.00,0.547169,0.007250,0.000135,0.539919,0.000173,0.001526,0.005157
3.53046,283.03,0.547728,0.007287,0.000135,0.540441,0.000173,0.001531,0.005189
3.53086,283.06,0.548288,0.007324,0.000135,0.540964,0.000173,0.001536,0.005221
3.53126,283.09,0.548850,0.007362,0.000135,0.541488,0.000174,0.001542,0.005253
3.53166,283.13,0.549412,0.007401,0.000136,0.542012,0.000174,0.001547,0.005286
3.53206,283.16,0.549976,0.007439,0.000136,0.542537,0.000174,0.001552,0.005318
3.53246,283.19,0.550541,0.007478,0.000136,0.543063,0.000174,0.001558,0.005352
3.53286,283.22,0.551107,0.007517,0.000136,0.543589,0.000174,0.001563,0.005385
3.53326,283.25,0.551674,0.007557,0.000136,0.544117,0.000175,0.001569,0.005419
3.53366,283.29,0.552242,0.007597,0.000136,0.544645,0.000175,0.001575,0.005453
3.53406,283.32,0.552811,0.007637,0.000136,0.545174,0.000175,0.001580,0.005488
3.53446,283.35,0.553381,0.007678,0.000137,0.545703,0.000175,0.001586,0.005523
3.53486,283.38,0.553952,0.007719,0.000137,0.546234,0.000175,0.001591,0.005558
3.53526,283.41,0.554525,0.007760,0.000137,0.546765,0.000176,0.001597,0.005593
3.53566,283.45,0.555099,0.007802,0.000137,0.547297,0.000176,0.001603,0.005629
3.53606,283.48,0.555673,0.007844,0.000137,0.547829,0.000176,0.001609,0.005665
3.53646,283.51,0.556249,0.007887,0.000137,0.548363,0.000176,0.001614,0.005702
3.53686,283.54,0.556826,0.007929,0.000137,0.548897,0.000176,0.001620,0.005739
3.53726,283.57,0.557405,0.007973,0.000138,0.549432,0.000177,0.001626,0.005776
3.53766,283.61,0.557984,0.008016,0.000138,0.549967,0.000177,0.001632,0.005814
3.53806,283.64,0.558564,0.008061,0.000138,0.550504,0.000177,0.001638,0.005852
3.53846,283.67,0.559146,0.008105,0.000138,0.551041,0.000177,0.001644,0.005890
3.53886,283.70,0.559729,0.008150,0.000138,0.551579,0.000177,0.001650,0.005929
3.53926,283.74,0.560313,0.008195,0.000138,0.552118,0.000178,0.001656,0.005968
3.53966,283.77,0.560899,0.008241,0.000138,0.552657,0.000178,0.001662,0.006007
3.54006,283.80,0.561485,0.008287,0.000138,0.553198,0.000178,0.001668,0.006047
3.54046,283.83,0.562073,0.008334,0.000139,0.553739,0.000178,0.001674,0.006087
3.54086,283.86,0.562662,0.008381,0.000139,0.554281,0.000178,0.001680,0.006128
3.54126,283.90,0.563252,0.008428,0.000139,0.554823,0.000179,0.001686,0.006169
3.54166,283.93,0.563843,0.008476,0.000139,0.555367,0.000179,0.001693,0.006211
3.54206,283.96,0.564436,0.008525,0.000139,0.555911,0.000179,0.001699,0.006253
3.54246,283.99,0.565030,0.008574,0.000139,0.556456,0.000179,0.001705,0.006295
3.54286,284.02,0.565625,0.008623,0.000139,0.557002,0.000179,0.001712,0.006338
3.54326,284.06,0.566221,0.008673,0.000140,0.557549,0.000180,0.001718,0.006381
3.54366,284.09,0.566819,0.008723,0.000140,0.558096,0.000180,0.001724,0.006425
3.54406,284.12,0.567418,0.008774,0.000140,0.558644,0.000180,0.001731,0.006469
3.54446,284.15,0.568018,0.008825,0.000140,0.559193,0.000180,0.001737,0.006513
3.54486,284.18,0.568620,0.008877,0.000140,0.559743,0.000180,0.001744,0.006558
3.54526,284.22,0.569222,0.008929,0.000140,0.560293,0.000181,0.001750,0.006604
3.54566,284.25,0.569827,0.008982,0.000140,0.560845,0.000181,0.001757,0.006650
3.54606,284.28,0.570432,0.009035,0.000141,0.561397,0.000181,0.001764,0.006696
3.54646,284.31,0.571039,0.009089,0.000141,0.561950,0.000181,0.001770,0.006743
3.54686,284.34,0.571647,0.009143,0.000141,0.562503,0.000181,0.001777,0.006791
3.54726,284.38,0.572256,0.009198,0.000141,0.563058,0.000182,0.001784,0.006839
3.54766,284.41,0.572867,0.009254,0.000141,0.563613,0.000182,0.001791,0.006887
3.54806,284.44,0.573479,0.009310,0.000141,0.564170,0.000182,0.001797,0.006936
3.54846,284.47,0.574093,0.009366,0.000141,0.564727,0.000182,0.001804,0.006986
3.54886,284.50,0.574708,0.009424,0.000142,0.565284,0.000183,0.001811,0.007036
3.54926,284.54,0.575324,0.009481,0.000142,0.565843,0.000183,0.001818,0.007086
3.54966,284.57,0.575942,0.009540,0.000142,0.566402,0.000183,0.001825,0.007137
3.55006,284.60,0.576561,0.009598,0.000142,0.566962,0.000183,0.001832,0.007189
3.55046,284.63,0.577181,0.009658,0.000142,0.567523,0.000183,0.001839,0.007241
3.55086,284.67,0.577803,0.009718,0.000142,0.568085,0.000184,0.001846,0.007294
3.55126,284.70,0.578427,0.009779,0.000142,0.568648,0.000184,0.001853,0.007347
3.55166,284.73,0.579052,0.009840,0.000143,0.569211,0.000184,0.001861,0.007401
3.55206,284.76,0.579678,0.009902,0.000143,0.569776,0.000184,0.001868,0.007456
3.55246,284.79,0.580306,0.009965,0.000143,0.570341,0.000184,0.001875,0.007511
3.55286,284.83,0.580935,0.010028,0.000143,0.570907,0.000185,0.001883,0.007567
3.55326,284.86,0.581566,0.010092,0.000143,0.571474,0.000185,0.001890,0.007623
3.55366,284.89,0.582198,0.010157,0.000143,0.572041,0.000185,0.001897,0.007680
3.55406,284.92,0.582832,0.010222,0.000143,0.572610,0.000185,0.001905,0.007738
3.55446,284.95,0.583467,0.010288,0.000144,0.573179,0.000186,0.001912,0.007796
3.55486,284.99,0.584104,0.010355,0.000144,0.573749,0.000186,0.001920,0.007855
3.55526,285.02,0.584742,0.010423,0.000144,0.574320,0.000186,0.001928,0.007915
3.55566,285.05,0.585382,0.010491,0.000144,0.574892,0.000186,0.001935,0.007975
3.55606,285.08,0.586024,0.010560,0.000144,0.575464,0.000186,0.001943,0.008036
3.55646,285.11,0.586667,0.010629,0.000144,0.576038,0.000187,0.001951,0.008098
3.55686,285.15,0.587312,0.010700,0.000145,0.576612,0.000187,0.001958,0.008160
3.55726,285.18,0.587958,0.010771,0.000145,0.577187,0.000187,0.001966,0.008223
3.55766,285.21,0.588606,0.010843,0.000145,0.577763,0.000187,0.001974,0.008287
3.55806,285.24,0.589256,0.010916,0.000145,0.578340,0.000187,0.001982,0.008352
3.55846,285.27,0.589907,0.010990,0.000145,0.578917,0.000188,0.001990,0.008417
3.55886,285.31,0.590560,0.011064,0.000145,0.579496,0.000188,0.001998,0.008483
3.55926,285.34,0.591214,0.011139,0.000145,0.580075,0.000188,0.002006,0.008550
3.55966,285.37,0.591871,0.011215,0.000146,0.580656,0.000188,0.002014,0.008618
3.56006,285.40,0.592529,0.011292,0.000146,0.581237,0.000189,0.002023,0.008687
3.56046,285.43,0.593189,0.011370,0.000146,0.581818,0.000189,0.002031,0.008756
3.56086,285.47,0.593850,0.011449,0.000146,0.582401,0.000189,0.002039,0.008826
3.56126,285.50,0.594513,0.011528,0.000146,0.582985,0.000189,0.002048,0.008897
3.56166,285.53,0.595178,0.011609,0.000146,0.583569,0.000189,0.002056,0.008969
3.56206,285.56,0.595845,0.011690,0.000146,0.584155,0.000190,0.002064,0.009042
3.56246,285.60,0.596514,0.011773,0.000147,0.584741,0.000190,0.002073,0.009115
3.56286,285.63,0.597184,0.011856,0.000147,0.585328,0.000190,0.002082,0.009190
3.56326,285.66,0.597856,0.011940,0.000147,0.585916,0.000190,0.002090,0.009265
3.56366,285.69,0.598530,0.012026,0.000147,0.586505,0.000191,0.002099,0.009342
3.56406,285.72,0.599206,0.012112,0.000147,0.587094,0.000191,0.002108,0.009419
3.56446,285.76,0.599884,0.012199,0.000147,0.587685,0.000191,0.002116,0.009497
3.56486,285.79,0.600564,0.012288,0.000148,0.588276,0.000191,0.002125,0.009577
3.56526,285.82,0.601246,0.012377,0.000148,0.588869,0.000192,0.002134,0.009657
3.56566,285.85,0.601929,0.012468,0.000148,0.589462,0.000192,0.002143,0.009738
3.56606,285.88,0.602615,0.012559,0.000148,0.590056,0.000192,0.002152,0.009820
3.56646,285.92,0.603303,0.012652,0.000148,0.590651,0.000192,0.002161,0.009904
3.56686,285.95,0.603992,0.012746,0.000148,0.591247,0.000192,0.002170,0.009988
3.56726,285.98,0.604684,0.012841,0.000148,0.591843,0.000193,0.002180,0.010074
3.56766,286.01,0.605378,0.012937,0.000149,0.592441,0.000193,0.002189,0.010160
3.56806,286.04,0.606073,0.013034,0.000149,0.593039,0.000193,0.002198,0.010248
3.56846,286.08,0.606771,0.013133,0.000149,0.593639,0.000193,0.002208,0.010337
3.56886,286.11,0.607471,0.013232,0.000149,0.594239,0.000194,0.002217,0.010427
3.56926,286.14,0.608173,0.013333,0.000149,0.594840,0.000194,0.002227,0.010518
3.56966,286.17,0.608877,0.013435,0.000149,0.595442,0.000194,0.002236,0.010610
3.57006,286.20,0.609584,0.013539,0.000150,0.596045,0.000194,0.002246,0.010704
3.57046,286.24,0.610292,0.013644,0.000150,0.596649,0.000195,0.002256,0.010799
3.57086,286.27,0.611003,0.013750,0.000150,0.597253,0.000195,0.002265,0.010895
3.57126,286.30,0.611716,0.013857,0.000150,0.597859,0.000195,0.002275,0.010992
3.57166,286.33,0.612432,0.013966,0.000150,0.598466,0.000195,0.002285,0.011091
3.57206,286.36,0.613149,0.014076,0.000150,0.599073,0.000195,0.002295,0.011191
3.57246,286.40,0.613869,0.014188,0.000150,0.599681,0.000196,0.002305,0.011292
3.57286,286.43,0.614592,0.014301,0.000151,0.600291,0.000196,0.002315,0.011395
3.57326,286.46,0.615316,0.014416,0.000151,0.600901,0.000196,0.002326,0.011499
3.57366,286.49,0.616043,0.014532,0.000151,0.601512,0.000196,0.002336,0.011604
3.57406,286.53,0.616773,0.014649,0.000151,0.602124,0.000197,0.002346,0.011711
3.57446,286.56,0.617505,0.014768,0.000151,0.602737,0.000197,0.002357,0.011820
3.57486,286.59,0.618240,0.014889,0.000151,0.603350,0.000197,0.002367,0.011930
3.57526,286.62,0.618977,0.015012,0.000152,0.603965,0.000197,0.002378,0.012041
3.57566,286.65,0.619716,0.015136,0.000152,0.604581,0.000198,0.002388,0.012155
3.57606,286.69,0.620458,0.015261,0.000152,0.605197,0.000198,0.002399,0.012269
3.57646,286.72,0.621203,0.015389,0.000152,0.605815,0.000198,0.002410,0.012386
3.57686,286.75,0.621951,0.015518,0.000152,0.606433,0.000198,0.002420,0.012504
3.57726,286.78,0.622701,0.015648,0.000152,0.607052,0.000199,0.002431,0.012623
3.57766,286.81,0.623454,0.015781,0.000153,0.607673,0.000199,0.002442,0.012745
3.57806,286.85,0.624210,0.015916,0.000153,0.608294,0.000199,0.002453,0.012868
3.57846,286.88,0.624968,0.016052,0.000153,0.608916,0.000199,0.002465,0.012993
3.57886,286.91,0.625729,0.016190,0.000153,0.609539,0.000200,0.002476,0.013119
3.57926,286.94,0.626493,0.016330,0.000153,0.610163,0.000200,0.002487,0.013248
3.57966,286.97,0.627261,0.016472,0.000153,0.610788,0.000200,0.002499,0.013378
3.58006,287.01,0.628031,0.016617,0.000154,0.611414,0.000200,0.002510,0.013511
3.58046,287.04,0.628804,0.016763,0.000154,0.612041,0.000200,0.002522,0.013645
3.58086,287.07,0.629580,0.016911,0.000154,0.612668,0.000201,0.002533,0.013782
3.58126,287.10,0.630359,0.017062,0.000154,0.613297,0.000201,0.002545,0.013920
3.58166,287.13,0.631141,0.017214,0.000154,0.613927,0.000201,0.002557,0.014060
3.58206,287.17,0.631926,0.017369,0.000154,0.614557,0.000201,0.002569,0.014203
3.58246,287.20,0.632715,0.017526,0.000155,0.615189,0.000202,0.002581,0.014348
3.58286,287.23,0.633507,0.017685,0.000155,0.615821,0.000202,0.002593,0.014495
3.58326,287.26,0.634302,0.017847,0.000155,0.616455,0.000202,0.002605,0.014644
3.58366,287.29,0.635101,0.018011,0.000155,0.617089,0.000202,0.002617,0.014796
3.58406,287.33,0.635903,0.018178,0.000155,0.617725,0.000203,0.002630,0.014950
3.58446,287.36,0.636708,0.018347,0.000155,0.618361,0.000203,0.002642,0.015106
3.58486,287.39,0.637517,0.018519,0.000156,0.618998,0.000203,0.002655,0.015265
3.58526,287.42,0.638329,0.018693,0.000156,0.619637,0.000203,0.002667,0.015426
3.58566,287.46,0.639145,0.018870,0.000156,0.620276,0.000204,0.002680,0.015590
3.58606,287.49,0.639965,0.019049,0.000156,0.620916,0.000204,0.002693,0.015757
3.58646,287.52,0.640789,0.019232,0.000156,0.621557,0.000204,0.002706,0.015926
3.58686,287.55,0.641616,0.019417,0.000156,0.622199,0.000204,0.002719,0.016098
3.58726,287.58,0.642447,0.019605,0.000157,0.622842,0.000205,0.002732,0.016272
3.58766,287.62,0.643282,0.019796,0.000157,0.623486,0.000205,0.002745,0.016450
3.58806,287.65,0.644121,0.019990,0.000157,0.624131,0.000205,0.002758,0.016630
3.58846,287.68,0.644964,0.020187,0.000157,0.624778,0.000205,0.002772,0.016813
3.58886,287.71,0.645811,0.020387,0.000157,0.625425,0.000206,0.002785,0.017000
3.58926,287.74,0.646663,0.020590,0.000157,0.626073,0.000206,0.002799,0.017189
3.58966,287.78,0.647519,0.020797,0.000158,0.626722,0.000206,0.002812,0.017382
3.59006,287.81,0.648378,0.021007,0.000158,0.627372,0.000206,0.002826,0.017578
3.59046,287.84,0.649243,0.021220,0.000158,0.628022,0.000207,0.002840,0.017777
3.59086,287.87,0.650112,0.021437,0.000158,0.628674,0.000207,0.002854,0.017980
3.59126,287.90,0.650985,0.021658,0.000158,0.629327,0.000207,0.002868,0.018186
3.59166,287.94,0.651863,0.021882,0.000158,0.629981,0.000208,0.002883,0.018395
3.59206,287.97,0.652746,0.022110,0.000159,0.630636,0.000208,0.002897,0.018608
3.59246,288.00,0.653634,0.022341,0.000159,0.631292,0.000208,0.002911,0.018825
3.59286,288.03,0.654526,0.022577,0.000159,0.631949,0.000208,0.002926,0.019046
3.59326,288.06,0.655424,0.022817,0.000159,0.632607,0.000209,0.002941,0.019271
3.59366,288.10,0.656326,0.023060,0.000159,0.633266,0.000209,0.002956,0.019499
3.59406,288.13,0.657234,0.023308,0.000159,0.633926,0.000209,0.002971,0.019732
3.59446,288.16,0.658147,0.023560,0.000160,0.634587,0.000209,0.002986,0.019969
3.59486,288.19,0.659066,0.023817,0.000160,0.635249,0.000210,0.003001,0.020210
3.59526,288.22,0.659990,0.024078,0.000160,0.635912,0.000210,0.003016,0.020455
3.59566,288.26,0.660919,0.024343,0.000160,0.636576,0.000210,0.003031,0.020705
3.59606,288.29,0.661855,0.024614,0.000160,0.637241,0.000210,0.003047,0.020959
3.59646,288.32,0.662796,0.024889,0.000160,0.637907,0.000211,0.003063,0.021218
3.59686,288.35,0.663743,0.025169,0.000161,0.638574,0.000211,0.003079,0.021482
3.59726,288.39,0.664696,0.025454,0.000161,0.639242,0.000211,0.003094,0.021751
3.59766,288.42,0.665655,0.025744,0.000161,0.639911,0.000211,0.003111,0.022025
3.59806,288.45,0.666621,0.026040,0.000161,0.640581,0.000212,0.003127,0.022304
3.59846,288.48,0.667593,0.026341,0.000161,0.641252,0.000212,0.003143,0.022588
3.59886,288.51,0.668572,0.026647,0.000161,0.641925,0.000212,0.003160,0.022878
3.59926,288.55,0.669557,0.026959,0.000162,0.642598,0.000212,0.003176,0.023173
3.59966,288.58,0.670550,0.027277,0.000162,0.643272,0.000213,0.003193,0.023474
3.60006,288.61,0.671549,0.027602,0.000162,0.643947,0.000213,0.003210,0.023781
3.60046,288.64,0.672556,0.027932,0.000162,0.644624,0.000213,0.003227,0.024094
3.60086,288.67,0.673569,0.028268,0.000162,0.645301,0.000214,0.003244,0.024413
3.60126,288.71,0.674591,0.028611,0.000163,0.645980,0.000214,0.003261,0.024739
3.60166,288.74,0.675620,0.028961,0.000163,0.646659,0.000214,0.003279,0.025070
3.60206,288.77,0.676657,0.029317,0.000163,0.647340,0.000214,0.003296,0.025409
3.60246,288.80,0.677702,0.029681,0.000163,0.648021,0.000215,0.003314,0.025754
3.60286,288.83,0.678755,0.030052,0.000163,0.648704,0.000215,0.003332,0.026107
3.60326,288.87,0.679817,0.030430,0.000163,0.649387,0.000215,0.003350,0.026466
3.60366,288.90,0.680887,0.030815,0.000164,0.650072,0.000215,0.003368,0.026833
3.60406,288.93,0.681966,0.031208,0.000164,0.650758,0.000216,0.003387,0.027208
3.60446,288.96,0.683054,0.031610,0.000164,0.651445,0.000216,0.003405,0.027590
3.60486,288.99,0.684152,0.032019,0.000164,0.652133,0.000216,0.003424,0.027981
3.60526,289.03,0.685259,0.032437,0.000164,0.652822,0.000217,0.003443,0.028380
3.60566,289.06,0.686376,0.032864,0.000165,0.653512,0.000217,0.003462,0.028787
3.60606,289.09,0.687502,0.033299,0.000165,0.654203,0.000217,0.003481,0.029203
3.60646,289.12,0.688639,0.033744,0.000165,0.654895,0.000217,0.003500,0.029628
3.60686,289.15,0.689786,0.034198,0.000165,0.655588,0.000218,0.003520,0.030062
3.60726,289.19,0.690945,0.034662,0.000165,0.656283,0.000218,0.003539,0.030506
3.60766,289.22,0.692114,0.035136,0.000165,0.656978,0.000218,0.003559,0.030960
3.60806,289.25,0.693294,0.035620,0.000166,0.657674,0.000218,0.003579,0.031423
3.60846,289.28,0.694486,0.036114,0.000166,0.658372,0.000219,0.003600,0.031897
3.60886,289.32,0.695691,0.036620,0.000166,0.659071,0.000219,0.003620,0.032382
3.60926,289.35,0.696907,0.037137,0.000166,0.659770,0.000219,0.003641,0.032878
3.60966,289.38,0.698136,0.037665,0.000166,0.660471,0.000220,0.003661,0.033385
3.61006,289.41,0.699378,0.038205,0.000167,0.661173,0.000220,0.003682,0.033904
3.61046,289.44,0.700633,0.038757,0.000167,0.661876,0.000220,0.003704,0.034434
3.61086,289.48,0.701902,0.039322,0.000167,0.662580,0.000220,0.003725,0.034978
3.61126,289.51,0.703185,0.039900,0.000167,0.663286,0.000221,0.003746,0.035534
3.61166,289.54,0.704483,0.040491,0.000167,0.663992,0.000221,0.003768,0.036103
3.61206,289.57,0.705796,0.041096,0.000167,0.664699,0.000221,0.003790,0.036686
3.61246,289.60,0.707123,0.041716,0.000168,0.665408,0.000222,0.003812,0.037282
3.61286,289.64,0.708467,0.042350,0.000168,0.666117,0.000222,0.003835,0.037894
3.61326,289.67,0.709827,0.042999,0.000168,0.666828,0.000222,0.003857,0.038520
3.61366,289.70,0.711204,0.043664,0.000168,0.667540,0.000222,0.003880,0.039162
3.61406,289.73,0.712598,0.044345,0.000168,0.668253,0.000223,0.003903,0.039819
3.61446,289.76,0.714009,0.045042,0.000169,0.668967,0.000223,0.003926,0.040494
3.61486,289.80,0.715440,0.045757,0.000169,0.669682,0.000223,0.003950,0.041185
3.61526,289.83,0.716889,0.046490,0.000169,0.670398,0.000224,0.003973,0.041894
3.61566,289.86,0.718357,0.047241,0.000169,0.671116,0.000224,0.003997,0.042620
3.61606,289.89,0.719846,0.048012,0.000169,0.671834,0.000224,0.004021,0.043366
3.61646,289.92,0.721355,0.048801,0.000169,0.672554,0.000224,0.004046,0.044131
3.61686,289.96,0.722886,0.049612,0.000170,0.673275,0.000225,0.004070,0.044917
3.61726,289.99,0.724440,0.050443,0.000170,0.673997,0.000225,0.004095,0.045723
3.61766,290.02,0.726016,0.051296,0.000170,0.674720,0.000225,0.004120,0.046550
3.61806,290.05,0.727616,0.052171,0.000170,0.675444,0.000226,0.004145,0.047400
3.61846,290.08,0.729240,0.053070,0.000170,0.676169,0.000226,0.004171,0.048273
3.61886,290.12,0.730889,0.053993,0.000171,0.676896,0.000226,0.004197,0.049170
3.61926,290.15,0.732565,0.054942,0.000171,0.677624,0.000226,0.004223,0.050092
3.61966,290.18,0.734268,0.055916,0.000171,0.678352,0.000227,0.004249,0.051039
3.62006,290.21,0.735999,0.056917,0.000171,0.679082,0.000227,0.004276,0.052013
3.62046,290.25,0.737759,0.057945,0.000171,0.679813,0.000227,0.004303,0.053015
3.62086,290.28,0.739549,0.059003,0.000172,0.680546,0.000228,0.004330,0.054045
3.62126,290.31,0.741370,0.060091,0.000172,0.681279,0.000228,0.004357,0.055105
3.62166,290.34,0.743224,0.061210,0.000172,0.682014,0.000228,0.004385,0.056196
3.62206,290.37,0.745110,0.062361,0.000172,0.682749,0.000229,0.004413,0.057319
3.62246,290.41,0.747032,0.063546,0.000172,0.683486,0.000229,0.004441,0.058475
3.62286,290.44,0.748990,0.064766,0.000173,0.684224,0.000229,0.004470,0.059666
3.62326,290.47,0.750985,0.066022,0.000173,0.684963,0.000229,0.004498,0.060893
3.62366,290.50,0.753019,0.067315,0.000173,0.685704,0.000230,0.004528,0.062157
3.62406,290.53,0.755093,0.068648,0.000173,0.686445,0.000230,0.004557,0.063460
3.62446,290.57,0.757210,0.070022,0.000173,0.687188,0.000230,0.004587,0.064803
3.62486,290.60,0.759370,0.071438,0.000174,0.687932,0.000231,0.004617,0.066189
3.62526,290.63,0.761575,0.072898,0.000174,0.688677,0.000231,0.004647,0.067618
3.62566,290.66,0.763827,0.074404,0.000174,0.689423,0.000231,0.004678,0.069093
3.62606,290.69,0.766128,0.075958,0.000174,0.690171,0.000232,0.004709,0.070616
3.62646,290.73,0.768481,0.077562,0.000174,0.690919,0.000232,0.004740,0.072188
3.62686,290.76,0.770887,0.079218,0.000175,0.691669,0.000232,0.004772,0.073812
3.62726,290.79,0.773348,0.080928,0.000175,0.692420,0.000232,0.004804,0.075490
3.62766,290.82,0.775866,0.082694,0.000175,0.693172,0.000233,0.004836,0.077223
3.62806,290.85,0.778446,0.084520,0.000175,0.693925,0.000233,0.004869,0.079016
3.62846,290.89,0.781087,0.086407,0.000175,0.694680,0.000233,0.004902,0.080870
3.62886,290.92,0.783795,0.088359,0.000175,0.695436,0.000234,0.004935,0.082788
3.62926,290.95,0.786571,0.090378,0.000176,0.696193,0.000234,0.004969,0.084773
3.62966,290.98,0.789418,0.092467,0.000176,0.696951,0.000234,0.005003,0.086827
3.63006,291.01,0.792341,0.094630,0.000176,0.697710,0.000235,0.005038,0.088955
